ticker,date,title,description,content,source,url,cleaned_text,sentiment_score,sentiment_category,Open,High,Low,Close,Volume,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_7
AAPL,2024-09-12 20:00:34,"Stock market today: S&P 500, Nasdaq jump for 4th straight day as tech leads stocks higher",Wholesale inflation and jobless data set the stage for a Fed rate cut next week.,"US stocks jumped on Thursday as investors weighed fresh inflation and labor data against high-running expectations for a quarter-point interest-rate cut next week.
The S&amp;P 500 (^GSPC) rose 0.7% … [+8117 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-jump-for-4th-straight-day-as-tech-leads-stocks-higher-200034896.html/,stock market today sp  nasdaq jump for th straight day as tech leads stocks higher wholesale inflation and jobless data set the stage for a fed rate cut next week,0.15,Positive,223.58,224.04,221.91,222.5,36766619.0,0.3,0.1363636363636363,0.1088888888888889
NVDA,2024-09-12 20:00:34,"Stock market today: S&P 500, Nasdaq jump for 4th straight day as tech leads stocks higher",Wholesale inflation and jobless data set the stage for a Fed rate cut next week.,"US stocks jumped on Thursday as investors weighed fresh inflation and labor data against high-running expectations for a quarter-point interest-rate cut next week.
The S&amp;P 500 (^GSPC) rose 0.7% … [+8117 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-jump-for-4th-straight-day-as-tech-leads-stocks-higher-200034896.html/,stock market today sp  nasdaq jump for th straight day as tech leads stocks higher wholesale inflation and jobless data set the stage for a fed rate cut next week,0.15,Positive,119.08,119.955,117.6,119.1,238358328.0,0.35,0.125,0.1
GOOGL,2024-09-12 20:00:34,"Stock market today: S&P 500, Nasdaq jump for 4th straight day as tech leads stocks higher",Wholesale inflation and jobless data set the stage for a Fed rate cut next week.,"US stocks jumped on Thursday as investors weighed fresh inflation and labor data against high-running expectations for a quarter-point interest-rate cut next week.
The S&amp;P 500 (^GSPC) rose 0.7% … [+8117 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-jump-for-4th-straight-day-as-tech-leads-stocks-higher-200034896.html/,stock market today sp  nasdaq jump for th straight day as tech leads stocks higher wholesale inflation and jobless data set the stage for a fed rate cut next week,0.15,Positive,155.43,158.38,155.21,157.46,29591152.0,0.35,0.4666666666666666,0.5
TSLA,2024-09-12 20:12:06,Tesla's Robotaxi Is Coming. Here's What You Need To Know.,Tesla stock is meeting resistance in the runup to the robotaxi event.,"Tesla (TSLA) is scheduled to reveal its highly anticipated robotaxi on Oct. 10 at an event in Los Angeles, California, and investors appear to be waiting until then before making any big Tesla stock … [+4123 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/tesla-stock-robotaxi-event-upcoming-what-you-need-to-know/,teslas robotaxi is coming heres what you need to know tesla stock is meeting resistance in the runup to the robotaxi event,0.0,Neutral,228.0,232.67,226.32,230.29,59515114.0,0.35,0.25,-0.0249999999999999
GOOGL,2024-09-12 20:24:01,"Analyst Says NVIDIA (NVDA) Will See ‘Dramatic’ Slowdown in Revenue, Demand Next Year","We recently published a list of Top 10 Trending AI Stocks Amid Latest News and Analyst Ratings. Since NVIDIA Corporation (NASDAQ:NVDA) ranks 4th on the list,...","We recently published a list of Top 10 Trending AI Stocks Amid Latest News and Analyst Ratings. Since NVIDIA Corporation (NASDAQ:NVDA) ranks 4th on the list, it deserves a deeper look.
The reality i… [+4762 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/analyst-says-nvidia-nvda-see-202401359.html/,analyst says nvidia nvda will see dramatic slowdown in revenue demand next year we recently published a list of top  trending ai stocks amid latest news and analyst ratings since nvidia corporation nasdaqnvda ranks th on the list,0.1133333333333333,Positive,155.43,158.38,155.21,157.46,29591152.0,0.15,0.0708333333333333,0.0
GOOGL,2024-09-13 07:18:57,META vs. GOOGL: Which Magnificent Seven Stock Is Better?,"In this piece, I evaluated two Magnificent Seven stocks: Meta Platforms (META) and Alphabet (GOOGL). A closer look suggests bullish views for both. However, ...","In this piece, I evaluated two Magnificent Seven stocks: Meta Platforms (META) and Alphabet (GOOGL). A closer look suggests bullish views for both. However, a clear winner does still emerge.
Of cour… [+5652 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/meta-vs-googl-magnificent-seven-071857596.html/,meta vs googl which magnificent seven stock is better in this piece i evaluated two magnificent seven stocks meta platforms meta and alphabet googl a closer look suggests bullish views for both however ,0.8333333333333334,Positive,155.43,158.38,155.21,157.46,29591152.0,0.1133333333333333,0.35,-0.2
NVDA,2024-09-13 08:25:39,Should You Buy Nvidia 3 Months After Its Stock Split? Here's What History Says,"Nvidia (NASDAQ: NVDA) stock has roared higher over the past five years, even soaring past $1,000 early in 2024. This occurred as the company built its dominance in the artificial intelligence (AI) chip market, generating triple-digit revenue and profit growth…","Nvidia (NASDAQ: NVDA) stock has roared higher over the past five years, even soaring past $1,000 early in 2024. This occurred as the company built its dominance in the artificial intelligence (AI) ch… [+129 chars]","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/9d9d7175ac89070f,should you buy nvidia  months after its stock split heres what history says nvidia nasdaq nvda stock has roared higher over the past five years even soaring past  early in  this occurred as the company built its dominance in the artificial intelligence ai chip market generating tripledigit revenue and profit growth,-0.15,Negative,119.08,119.955,117.6,119.1,238358328.0,0.15,0.5,0.0
GOOGL,2024-09-13 08:25:41,META vs. GOOGL: Which Magnificent Seven Stock Is Better?,"In this piece, I evaluated two Magnificent Seven stocks: Meta Platforms (META) and Alphabet (GOOGL). A closer look suggests bullish views for both. However, a clear winner does still emerge.
Of course, Meta and Alphabet don’t really operate in the same sector…","In this piece, I evaluated two Magnificent Seven stocks: Meta Platforms (META) and Alphabet (GOOGL). A closer look suggests bullish views for both. However, a clear winner does still emerge.Of course… [+137 chars]","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/b088c628b153f04d,"meta vs googl which magnificent seven stock is better in this piece i evaluated two magnificent seven stocks meta platforms meta and alphabet googl a closer look suggests bullish views for both however a clear winner does still emerge
of course meta and alphabet dont really operate in the same sector",0.4666666666666667,Positive,155.43,158.38,155.21,157.46,29591152.0,0.8333333333333334,0.15,0.0
MSFT,2024-09-13 10:00:46,Pfizer Stock Vs. AbbVie,"Although Pfizer has seen better revenue growth in recent years, AbbVie is more profitable.","Blister packets each containing a dose of PAXLOVID prescription medicine for a patient's Covid-19 ... [+] viral infection are arranged for a photo illustration on September 4, 2024 in Los Angeles, Ca… [+6451 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/09/13/is-pfizer-stock-a-better-pick-over-abbvie/,pfizer stock vs abbvie although pfizer has seen better revenue growth in recent years abbvie is more profitable,0.3333333333333333,Positive,425.825,431.83,425.46,430.59,15874555.0,0.35,0.5,0.25
TSLA,2024-09-13 10:00:46,Pfizer Stock Vs. AbbVie,"Although Pfizer has seen better revenue growth in recent years, AbbVie is more profitable.","Blister packets each containing a dose of PAXLOVID prescription medicine for a patient's Covid-19 ... [+] viral infection are arranged for a photo illustration on September 4, 2024 in Los Angeles, Ca… [+6451 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/09/13/is-pfizer-stock-a-better-pick-over-abbvie/,pfizer stock vs abbvie although pfizer has seen better revenue growth in recent years abbvie is more profitable,0.3333333333333333,Positive,228.0,232.67,226.32,230.29,59515114.0,0.0,0.5454545454545454,0.2483333333333333
MSFT,2024-09-13 15:28:34,Best 5 Stocks For Beginners With Little Money,Looking to begin investing on a limited budget? Here are stocks that could potentially be a good starting point for your investing journey.,"getty
Investing in the stock market can be an excellent way to grow your wealth over time, but it can seem daunting for beginners with limited funds. The stock market is a platform where shares of p… [+18498 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/stocks-for-beginners-with-little-money/,best  stocks for beginners with little money looking to begin investing on a limited budget here are stocks that could potentially be a good starting point for your investing journey,0.2882142857142857,Positive,425.825,431.83,425.46,430.59,15874555.0,0.3333333333333333,0.4666666666666666,0.2
AAPL,2024-09-13 15:28:34,Best 5 Stocks For Beginners With Little Money,Looking to begin investing on a limited budget? Here are stocks that could potentially be a good starting point for your investing journey.,"getty
Investing in the stock market can be an excellent way to grow your wealth over time, but it can seem daunting for beginners with limited funds. The stock market is a platform where shares of p… [+18498 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/stocks-for-beginners-with-little-money/,best  stocks for beginners with little money looking to begin investing on a limited budget here are stocks that could potentially be a good starting point for your investing journey,0.2882142857142857,Positive,223.58,224.04,221.91,222.5,36766619.0,0.15,0.35,-0.2
AAPL,2024-09-13 15:39:30,All 41 Stocks Warren Buffett Has In Berkshire Hathaway's Portfolio,Wondering what Warren Buffett’s Berkshire Hathaway has is its portfolio? Here are the stocks based on the latest 13F.,"Copyright 2018 The Associated Press. All rights reserved.
Billionaire investor Warren Buffett has the job of delivering value to the shareholders of Berkshire Hathaway (BRK.A)(BRK.B), the massive co… [+7500 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/all-stocks-warren-buffett-berkshire-hathaway-portfolio/,all  stocks warren buffett has in berkshire hathaways portfolio wondering what warren buffetts berkshire hathaway has is its portfolio here are the stocks based on the latest f,0.5,Positive,223.58,224.04,221.91,222.5,36766619.0,0.2882142857142857,0.3,0.3840909090909091
AMZN,2024-09-13 15:39:30,All 41 Stocks Warren Buffett Has In Berkshire Hathaway's Portfolio,Wondering what Warren Buffett’s Berkshire Hathaway has is its portfolio? Here are the stocks based on the latest 13F.,"Copyright 2018 The Associated Press. All rights reserved.
Billionaire investor Warren Buffett has the job of delivering value to the shareholders of Berkshire Hathaway (BRK.A)(BRK.B), the massive co… [+7500 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/all-stocks-warren-buffett-berkshire-hathaway-portfolio/,all  stocks warren buffett has in berkshire hathaways portfolio wondering what warren buffetts berkshire hathaway has is its portfolio here are the stocks based on the latest f,0.5,Positive,187.0,188.5,185.91,186.49,26495351.0,0.5,0.6666666666666666,0.0681818181818181
NVDA,2024-09-13 16:49:57,Nvidia stock rebounds from a rough two weeks. It's still 'the best way to lay AI',Nvidia stock was on track Friday to notch one of its best weeks of the year and recover most of its losses from previous weeks as investors heeded analysts' ...,"Key Takeaways
<ul><li>Nvidia stock was on track Friday to close out one of its best weeks all year as it rebounded from a two-week slump that erased more than 20% of the advanced chipmaker's market … [+3559 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/nvidia-stock-rebounds-rough-two-164957941.html/,nvidia stock rebounds from a rough two weeks its still the best way to lay ai nvidia stock was on track friday to notch one of its best weeks of the year and recover most of its losses from previous weeks as investors heeded analysts ,0.4466666666666666,Positive,119.08,119.955,117.6,119.1,238358328.0,-0.15,0.35,-0.0777777777777777
